Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Children,Total_Spending,Total_Purchases,Avg_Spending_Per_Purchase,Income_Per_Capita,Customer_Days,Income_Category,Spending_Category
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,38,0,756,15,50.4,80910.0,4079,High,Medium Spender
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,45,1,69,7,9.86,15272.5,4093,Medium,Low Spender
9817,1970,Master,Single,44802.0,0,0,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8,0,0,54,0,1049,27,38.85,44802.0,4150,Medium,High Spender
1371,1976,Graduation,Single,79941.0,0,0,2014-06-28,72,123,164,266,227,30,174,1,2,4,9,1,0,0,48,0,984,16,61.5,79941.0,3474,High,Medium Spender
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,55,0,914,14,65.29,79734.0,3474,High,Medium Spender
713,1977,Master,Married,50353.0,0,0,2014-08-06,72,141,15,153,67,31,35,1,4,4,6,3,0,0,47,0,442,15,29.47,50353.0,3435,Medium,Medium Spender
11051,1956,PhD,Together,77376.0,1,1,2014-10-05,72,492,19,110,16,12,12,4,6,3,10,4,0,0,68,2,661,23,28.74,25792.0,3375,High,Medium Spender
5545,1972,PhD,Married,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0,52,0,988,14,70.57,78075.0,3529,High,Medium Spender
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,48,2,144,10,14.4,14157.67,3605,Medium,Medium Spender
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,36,1,34,6,5.67,12504.0,3620,Low,Low Spender
7495,1948,PhD,Married,56223.0,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0,76,1,156,10,15.6,28111.5,3664,Medium,Medium Spender
4368,1980,Graduation,Married,47850.0,1,0,2013-03-12,72,42,7,43,20,12,10,1,3,0,4,6,0,0,44,1,134,8,16.75,23925.0,3947,Medium,Medium Spender
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,38,0,1497,22,68.05,91820.0,3691,High,High Spender
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,59,2,38,6,6.33,13545.67,3820,Medium,Low Spender
10364,1959,Graduation,Divorced,23295.0,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,65,0,20,4,5.0,23295.0,3824,Low,Low Spender
6945,1952,Graduation,Single,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,72,0,1375,32,42.97,84574.0,3922,High,High Spender
8562,1969,Graduation,Together,54165.0,0,0,2013-05-28,72,127,4,73,15,6,11,1,2,1,7,2,0,0,55,0,236,11,21.45,54165.0,3870,Medium,Medium Spender
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,43,2,91,9,10.11,9503.33,3915,Low,Low Spender
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,68,1,976,26,37.54,33565.5,3933,High,Medium Spender
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,55,1,971,28,34.68,28121.0,3956,Medium,Medium Spender
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,41,0,746,11,67.82,86580.0,3960,High,Medium Spender
10965,1955,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,69,0,1722,22,78.27,76005.0,3965,High,High Spender
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,62,1,929,31,29.97,27346.5,3970,Medium,Medium Spender
3732,1955,Master,Married,52750.0,0,1,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0,69,1,860,27,31.85,26375.0,3926,Medium,Medium Spender
7124,1968,Graduation,Divorced,36997.0,1,1,2013-01-02,72,43,4,12,8,0,27,5,2,1,4,5,0,0,56,2,94,12,7.83,12332.33,4016,Medium,Low Spender
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,59,2,21,4,5.25,11410.0,4023,Medium,Low Spender
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,0,64,1,606,22,27.55,23958.0,4057,Medium,Medium Spender
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,45,2,1250,29,43.1,20279.67,4143,High,High Spender
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,52,0,1753,17,103.12,79930.0,4163,High,High Spender
6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,1,0,54,2,418,18,23.22,18386.0,4172,Medium,Medium Spender
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,66,0,1383,19,72.79,85485.0,3481,High,High Spender
7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,81,0,1242,19,65.37,75865.0,3563,High,High Spender
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,59,1,301,12,25.08,22187.5,3571,Medium,Medium Spender
9240,1971,PhD,Single,60504.0,0,1,2014-07-02,73,458,0,24,6,4,34,2,6,2,8,6,0,0,53,1,526,18,29.22,30252.0,3470,High,Medium Spender
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,65,0,1045,26,40.19,65492.0,3627,High,High Spender
176,1980,2n Cycle,Single,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,44,1,331,12,27.58,33753.0,3621,High,Medium Spender
6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,65,1,283,12,23.58,34402.5,3758,High,Medium Spender
143,1970,Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,54,0,957,13,73.62,61209.0,3781,High,Medium Spender
6445,1967,Graduation,Together,66825.0,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,57,0,858,16,53.62,66825.0,3823,High,Medium Spender
4278,1983,PhD,Single,87188.0,0,0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,1,0,41,0,1923,19,101.21,87188.0,3953,High,High Spender
6906,1953,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,1,0,71,0,1024,18,56.89,84953.0,3953,High,High Spender
4637,1954,PhD,Single,74637.0,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,70,0,1650,25,66.0,74637.0,3880,High,High Spender
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,62,0,1385,23,60.22,86111.0,3909,High,High Spender
1173,1947,Master,Together,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,1,0,77,0,2252,13,173.23,77632.0,3742,High,High Spender
1928,1973,Graduation,Married,31814.0,1,0,2013-09-02,73,35,3,20,4,1,20,2,2,0,3,9,0,0,51,1,83,7,11.86,15907.0,3773,Medium,Low Spender
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,52,0,1536,23,66.78,70116.0,3992,High,High Spender
10299,1969,PhD,Single,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,1,0,55,0,882,25,35.28,48240.0,4129,Medium,Medium Spender
9246,1985,Master,Together,40101.0,1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7,0,0,39,1,415,17,24.41,20050.5,4096,Medium,Medium Spender
4943,1953,Graduation,Married,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,0,71,0,1727,16,107.94,70503.0,4110,High,High Spender
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,1,0,49,0,895,16,55.94,79205.0,4142,High,Medium Spender
2853,1980,Graduation,Single,51766.0,1,0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,44,1,275,12,22.92,25883.0,3346,Medium,Medium Spender
902,1980,Graduation,Together,62994.0,1,0,2014-04-03,74,224,12,48,4,12,12,1,6,2,4,6,0,0,44,1,312,13,24.0,31497.0,3560,High,Medium Spender
1672,1974,PhD,Together,65640.0,0,1,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,50,1,461,15,30.73,32820.0,3650,High,Medium Spender
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,55,1,137,10,13.7,19180.5,3657,Medium,Medium Spender
8775,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,55,1,137,10,13.7,19180.5,3657,Medium,Medium Spender
9543,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,39,1,22,4,5.5,9993.0,3700,Low,Low Spender
7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,39,1,22,4,5.5,9993.0,3700,Low,Low Spender
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,1,0,39,0,2013,21,95.86,72903.0,3716,High,High Spender
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,76,3,284,16,17.75,11268.0,3729,Medium,Medium Spender
1921,1967,PhD,Married,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4,0,0,57,3,71,7,10.14,14765.5,3949,Medium,Low Spender
5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,63,1,611,20,30.55,30897.0,3761,High,Medium Spender
10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,59,1,311,15,20.73,22571.5,3780,Medium,Medium Spender
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,59,1,311,15,20.73,22571.5,3780,Medium,Medium Spender
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,55,0,268,12,22.33,26877.0,3787,Low,Medium Spender
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,59,2,38,7,5.43,12307.0,3809,Medium,Low Spender
7514,1956,2n Cycle,Together,54342.0,1,1,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,68,2,177,12,14.75,18114.0,3952,Medium,Medium Spender
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,0,55,1,946,23,41.13,31386.0,3879,High,Medium Spender
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,65,1,1215,20,60.75,37516.0,3900,High,High Spender
9460,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,61,0,162,8,20.25,22419.0,3910,Low,Medium Spender
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,61,0,162,8,20.25,22419.0,3910,Low,Medium Spender
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,46,1,577,20,28.85,18275.0,3968,Medium,Medium Spender
9265,1953,Graduation,Married,75027.0,0,1,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,71,1,1390,21,66.19,37513.5,3774,High,High Spender
1990,1974,PhD,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,0,0,50,0,1797,17,105.71,63159.0,4252,High,High Spender
3594,1973,Master,Married,54108.0,1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,51,2,747,32,23.34,18036.0,4252,Medium,Medium Spender
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,72,0,1382,23,60.09,81795.0,4084,High,High Spender
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,0,59,1,499,17,29.35,29797.0,4090,Medium,Medium Spender
6528,1982,Master,Together,18492.0,1,0,2014-05-06,75,2,2,2,2,1,1,1,1,0,2,8,0,0,42,1,10,4,2.5,9246.0,3527,Low,Low Spender
10164,1958,Graduation,Single,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,66,1,1691,16,105.69,47236.0,3590,High,High Spender
9937,1979,Graduation,Single,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,45,0,576,17,33.88,70337.0,3621,High,Medium Spender
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,51,2,34,7,4.86,11617.67,3661,Medium,Low Spender
5250,1943,Master,Widow,51381.5,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,1,0,81,0,1564,22,71.09,51381.5,3715,Medium,High Spender
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,40,1,44,9,4.89,8134.5,3776,Low,Low Spender
6969,1982,Graduation,Together,50272.0,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,42,1,233,13,17.92,25136.0,3829,Medium,Medium Spender
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,53,1,26,5,5.2,11402.0,3806,Low,Low Spender
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,53,1,26,5,5.2,11402.0,3806,Low,Low Spender
9974,1974,Graduation,Married,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,50,1,70,7,10.0,15315.5,3677,Medium,Low Spender
7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,58,0,1453,22,66.05,78420.0,3838,High,High Spender
3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,44,0,1572,19,82.74,81741.0,3851,High,High Spender
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,1,0,53,1,34,5,6.8,12860.5,3877,Low,Low Spender
1362,1972,Graduation,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,52,0,449,14,32.07,31907.0,3925,Medium,Medium Spender
6768,1962,Graduation,Divorced,37859.0,1,2,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,0,62,3,36,6,6.0,9464.75,3683,Medium,Low Spender
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,52,3,22,4,5.5,7565.25,4115,Medium,Low Spender
6856,1979,Graduation,Together,21645.0,1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,1,0,45,1,65,9,7.22,10822.5,4315,Low,Low Spender
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-11-05,76,1,5,8,4,8,20,2,2,1,2,6,0,0,46,1,46,7,6.57,10641.0,3344,Low,Low Spender
4333,1954,Graduation,Together,32144.0,1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7,0,0,70,2,54,10,5.4,10714.67,3571,Medium,Low Spender
2948,1954,Master,Divorced,62637.0,0,1,2014-01-03,76,104,12,48,4,12,5,1,2,2,5,2,0,0,70,1,185,10,18.5,31318.5,3650,High,Medium Spender
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,53,2,68,9,7.56,5542.0,3638,Low,Low Spender
7426,1971,2n Cycle,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,53,2,198,12,16.5,18230.0,3826,Medium,Medium Spender
8360,1971,2n Cycle,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,53,2,198,12,16.5,18230.0,3826,Medium,Medium Spender
4058,1955,PhD,Single,61284.0,0,0,2013-12-10,76,618,15,106,20,7,45,1,11,2,8,6,0,0,69,0,811,22,36.86,61284.0,3674,High,Medium Spender
10755,1976,2n Cycle,Married,23718.0,1,0,2013-02-09,76,6,3,14,15,7,36,3,3,1,2,7,0,0,48,1,81,9,9.0,11859.0,3978,Low,Low Spender
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,62,1,86,8,10.75,16709.5,3789,Medium,Low Spender
6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,1,0,41,0,1187,12,98.92,82025.0,3870,High,High Spender
3839,1958,Basic,Single,15056.0,1,1,2013-03-05,76,6,12,3,21,6,40,5,2,2,3,5,0,0,66,2,88,12,7.33,5018.67,3954,Low,Low Spender
3483,1958,Graduation,Married,48192.0,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,1,0,66,0,1526,25,61.04,48192.0,3863,Medium,High Spender
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,57,2,1082,39,27.74,22436.33,3995,High,High Spender
591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,67,1,677,20,33.85,33016.5,3998,High,Medium Spender
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,47,1,191,12,15.92,14384.5,4031,Low,Medium Spender
4303,1957,PhD,Together,6835.0,0,1,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,67,1,137,1,137.0,3417.5,4159,Low,Medium Spender
2258,1986,Graduation,Married,32880.0,1,0,2012-04-12,76,8,4,15,7,6,2,1,1,0,3,8,0,0,38,1,42,5,8.4,16440.0,4281,Medium,Low Spender
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,1,0,42,1,79,8,9.88,11808.0,4062,Low,Low Spender
11121,1981,Graduation,Married,19419.0,1,0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,0,43,1,70,11,6.36,9709.5,4099,Low,Low Spender
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,51,1,79,10,7.9,17480.5,3483,Medium,Low Spender
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,48,1,902,24,37.58,32446.0,3504,High,Medium Spender
3559,1988,2n Cycle,Married,16248.0,1,0,2014-10-05,77,12,11,10,3,12,9,3,2,1,3,6,0,0,36,1,57,9,6.33,8124.0,3375,Low,Low Spender
5577,1983,Graduation,Together,43776.0,1,0,2014-03-05,77,8,0,9,2,1,3,1,1,0,2,6,0,0,41,1,23,4,5.75,21888.0,3589,Medium,Low Spender
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0,57,1,119,7,17.0,26037.0,3559,Medium,Medium Spender
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,64,0,102,7,14.57,22123.0,3567,Low,Medium Spender
1834,1978,Master,Single,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7,0,0,46,1,67,6,11.17,17772.0,3438,Medium,Low Spender
8789,1989,2n Cycle,Married,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4,0,0,35,1,274,14,19.57,29530.0,3348,Medium,Medium Spender
10584,1976,Graduation,Married,65665.0,0,1,2013-02-12,77,225,162,387,106,36,29,1,5,10,8,3,0,0,48,1,945,24,39.38,32832.5,3975,High,Medium Spender
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,53,1,39,9,4.33,14909.5,3721,Low,Low Spender
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,35,0,1157,22,52.59,81217.0,3818,High,High Spender
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,35,0,1157,22,52.59,81217.0,3818,High,High Spender
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,34,1,42,5,8.4,13047.5,3837,Low,Low Spender
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,1,0,54,0,1199,27,44.41,65706.0,3839,High,High Spender
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,48,1,20,4,5.0,15929.5,3853,Medium,Low Spender
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,83,0,2119,22,96.32,93027.0,3915,High,High Spender
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,54,1,1185,31,38.23,29355.0,3928,Medium,High Spender
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,58,2,129,11,11.73,16539.33,3992,Medium,Medium Spender
9426,1964,Master,Single,58308.0,0,1,2013-12-01,77,691,0,69,10,0,130,4,2,6,3,8,0,0,60,1,900,15,60.0,29154.0,3683,Medium,Medium Spender
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,1,60,3,99,8,12.38,10200.0,4017,Medium,Low Spender
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,65,0,60,5,12.0,18690.0,4021,Low,Low Spender
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,65,0,60,5,12.0,18690.0,4021,Low,Low Spender
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,65,0,60,5,12.0,18690.0,4021,Low,Low Spender
7998,1958,Graduation,Together,28087.0,1,1,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,66,2,112,9,12.44,9362.33,4067,Low,Medium Spender
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,57,2,1148,26,44.15,25234.0,4142,High,High Spender
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,53,1,46,8,5.75,16446.0,3508,Medium,Low Spender
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,53,1,46,8,5.75,16446.0,3508,Medium,Low Spender
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,65,0,1924,19,101.26,89120.0,3577,High,High Spender
11092,1961,Graduation,Married,27116.0,1,1,2014-02-03,78,12,1,21,2,2,3,2,2,0,3,7,0,0,63,2,41,7,5.86,9038.67,3619,Low,Low Spender
538,1989,Graduation,Single,46107.0,1,0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0,35,1,125,7,17.86,23053.5,3378,Medium,Medium Spender
10022,1973,PhD,Single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0,51,2,16,4,4.0,18155.33,3408,Medium,Low Spender
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,59,1,274,12,22.83,29843.0,3628,Medium,Medium Spender
3503,1950,Graduation,Divorced,82460.0,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1,0,0,74,0,974,15,64.93,82460.0,3975,High,Medium Spender
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,64,0,1323,21,63.0,76045.0,3699,High,High Spender
5538,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,49,0,1862,17,109.53,83829.0,3796,High,High Spender
3910,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,49,0,1862,17,109.53,83829.0,3796,High,High Spender
4227,1968,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,56,2,55,9,6.11,10963.0,3858,Medium,Low Spender
6634,1979,Master,Divorced,33462.0,1,0,2013-07-08,78,22,3,18,0,0,11,1,2,0,3,7,0,0,45,1,54,6,9.0,16731.0,3829,Medium,Low Spender
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,49,2,16,4,4.0,12209.0,3814,Medium,Low Spender
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,42,1,57,7,8.14,14359.0,3824,Low,Low Spender
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,52,1,664,21,31.62,38990.5,3872,High,Medium Spender
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,68,1,1067,17,62.76,30115.0,3878,High,High Spender
697,1969,Graduation,Together,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,55,0,2047,21,97.48,74918.0,3681,High,High Spender
2607,1953,Graduation,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,71,1,630,24,26.25,20232.0,3713,Medium,Medium Spender
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,68,0,1540,23,66.96,64857.0,4056,High,High Spender
